,wheel-base,length,width,height,curb-weight,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,engine-type,num-of-cylinders,fuel-system,wheel-base,length,width,height,curb-weight,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,engine-type,num-of-cylinders,fuel-system,lnprice
210,102.4,175.6,66.5,53.9,2414,122,3.31,3.54,8.7,92.0,4200.0,27,32,toyota,gas,std,four,hatchback,fwd,front,ohc,cuatro-o-menos,mpfi,0.5844113283831572,0.12587415988900735,0.3808263027908541,-0.0009804931580166872,-0.2548245041658184,-0.05432601161634132,-0.14433612769097257,0.9032504572080894,-0.33914241487541624,-0.26721625470574906,-1.9302313370476138,0.10327649589987414,0.20302344136512213,19.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,5.0,9.209139651399664
211,102.4,175.6,66.5,54.9,2414,122,3.31,3.54,8.7,92.0,4200.0,27,32,toyota,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,mpfi,0.5844113283831572,0.12587415988900735,0.3808263027908541,0.3912167700467855,-0.2548245041658184,-0.05432601161634132,-0.14433612769097257,0.9032504572080894,-0.33914241487541624,-0.26721625470574906,-1.9302313370476138,0.10327649589987414,0.20302344136512213,19.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,5.0,9.296334565143043
212,102.4,175.6,66.5,53.9,2458,122,3.31,3.54,8.7,92.0,4200.0,27,32,toyota,gas,std,four,hatchback,fwd,front,ohc,cuatro-o-menos,mpfi,0.5844113283831572,0.12587415988900735,0.3808263027908541,-0.0009804931580166872,-0.1678486237562692,-0.05432601161634132,-0.14433612769097257,0.9032504572080894,-0.33914241487541624,-0.26721625470574906,-1.9302313370476138,0.10327649589987414,0.20302344136512213,19.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,5.0,9.327945614050446
213,102.9,183.5,67.7,52.0,2976,171,3.27,3.35,9.3,161.0,5200.0,20,24,toyota,gas,std,two,hatchback,rwd,front,dohc,cinco-seis,mpfi,0.6654014651264054,0.7411291409396934,0.9322490036645001,-0.7461552932471402,0.8560946956106972,1.1398308044737007,-0.2689428566328201,0.33388052565308757,-0.1912515913575795,1.5235976578507882,0.06728293920511279,-0.8606374658322845,-0.8981206473948613,19.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,5.0,9.71462464769875
214,102.9,183.5,67.7,52.0,3016,171,3.27,3.35,9.3,161.0,5200.0,19,24,toyota,gas,std,two,hatchback,rwd,front,dohc,cinco-seis,mpfi,0.6654014651264054,0.7411291409396934,0.9322490036645001,-0.7461552932471402,0.9351636778011965,1.1398308044737007,-0.2689428566328201,0.33388052565308757,-0.1912515913575795,1.5235976578507882,0.06728293920511279,-0.9983394603654501,-0.8981206473948613,19.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,5.0,9.680218993408767
215,104.5,187.8,66.5,54.1,3131,171,3.27,3.35,9.2,156.0,5200.0,20,24,toyota,gas,std,four,sedan,rwd,front,dohc,cinco-seis,mpfi,0.9245699027047986,1.0760147635369028,0.3808263027908541,0.07745895948294486,1.162487001598882,1.1398308044737007,-0.2689428566328201,0.33388052565308757,-0.21590006194388592,1.3938285337524885,0.06728293920511279,-0.8606374658322845,-0.8981206473948613,19.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,5.0,9.660778845727078
216,104.5,187.8,66.5,54.1,3151,161,3.27,3.35,9.2,156.0,5200.0,19,24,toyota,gas,std,four,wagon,rwd,front,dohc,cinco-seis,mpfi,0.9245699027047986,1.0760147635369028,0.3808263027908541,0.07745895948294486,1.2020214926941317,0.8961253318022636,-0.2689428566328201,0.33388052565308757,-0.21590006194388592,1.3938285337524885,0.06728293920511279,-0.9983394603654501,-0.8981206473948613,19.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,5.0,9.66459564425378
217,97.3,171.7,65.5,55.7,2261,97,3.01,3.4,23.0,52.0,4800.0,37,46,volkswagen,diesel,std,two,sedan,fwd,front,ohc,cuatro-o-menos,idi,-0.2416880663979752,-0.1778593117689265,-0.07869261460384984,0.7049745806106289,-0.5572633610444784,-0.6635896932949342,-1.078886594754829,0.48371471816756123,3.185588878966351,-1.3053692474921474,-0.7317227712959778,1.4802964412315294,2.130025596695093,20.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,3.0,8.958668737047434
218,97.3,171.7,65.5,55.7,2209,109,3.19,3.4,9.0,85.0,5250.0,27,34,volkswagen,gas,std,two,sedan,fwd,front,ohc,cuatro-o-menos,mpfi,-0.2416880663979752,-0.1778593117689265,-0.07869261460384984,0.7049745806106289,-0.6600530378921275,-0.37114312608920963,-0.5181563145165151,0.48371471816756123,-0.26519700311649785,-0.44889302844336876,0.16715865301774913,0.10327649589987414,0.478309463555118,20.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,5.0,8.984066927653044
219,97.3,171.7,65.5,55.7,2264,97,3.01,3.4,23.0,52.0,4800.0,37,46,volkswagen,diesel,std,four,sedan,fwd,front,ohc,cuatro-o-menos,idi,-0.2416880663979752,-0.1778593117689265,-0.07869261460384984,0.7049745806106289,-0.5513331873801909,-0.6635896932949342,-1.078886594754829,0.48371471816756123,3.185588878966351,-1.3053692474921474,-0.7317227712959778,1.4802964412315294,2.130025596695093,20.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,8.986571625268054
220,97.3,171.7,65.5,55.7,2212,109,3.19,3.4,9.0,85.0,5250.0,27,34,volkswagen,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,mpfi,-0.2416880663979752,-0.1778593117689265,-0.07869261460384984,0.7049745806106289,-0.65412286422784,-0.37114312608920963,-0.5181563145165151,0.48371471816756123,-0.26519700311649785,-0.44889302844336876,0.16715865301774913,0.10327649589987414,0.478309463555118,20.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,5.0,9.01127949117793
221,97.3,171.7,65.5,55.7,2275,109,3.19,3.4,9.0,85.0,5250.0,27,34,volkswagen,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,mpfi,-0.2416880663979752,-0.1778593117689265,-0.07869261460384984,0.7049745806106289,-0.5295892172778036,-0.37114312608920963,-0.5181563145165151,0.48371471816756123,-0.26519700311649785,-0.44889302844336876,0.16715865301774913,0.10327649589987414,0.478309463555118,20.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,5.0,9.047233034106032
222,97.3,171.7,65.5,55.7,2319,97,3.01,3.4,23.0,68.0,4500.0,37,42,volkswagen,diesel,turbo,four,sedan,fwd,front,ohc,cuatro-o-menos,idi,-0.2416880663979752,-0.1778593117689265,-0.07869261460384984,0.7049745806106289,-0.4426133368682543,-0.6635896932949342,-1.078886594754829,0.48371471816756123,3.185588878966351,-0.8901080503775881,-1.3309770541717958,1.4802964412315294,1.5794535523151014,20.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,9.158520623246385
223,97.3,171.7,65.5,55.7,2300,109,3.19,3.4,10.0,100.0,5500.0,26,32,volkswagen,gas,std,four,sedan,fwd,front,ohc,cuatro-o-menos,mpfi,-0.2416880663979752,-0.1778593117689265,-0.07869261460384984,0.7049745806106289,-0.48017110340874153,-0.37114312608920963,-0.5181563145165151,0.48371471816756123,-0.018712297253437236,-0.05958565614846935,0.6665372220809308,-0.034425498633291376,0.20302344136512213,20.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,5.0,9.209840246934501
224,94.5,159.3,64.2,55.6,2254,109,3.19,3.4,8.5,90.0,5500.0,24,29,volkswagen,gas,std,two,convertible,fwd,front,ohc,cuatro-o-menos,mpfi,-0.6952328321601643,-1.1435759908864567,-0.6760672072169637,0.6657548542901481,-0.5711004329278158,-0.37114312608920963,-0.5181563145165151,0.48371471816756123,-0.3884393560480282,-0.31912390434506893,0.6665372220809308,-0.30982948769962243,-0.20990559191987163,20.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,5.0,9.358329249689632
225,94.5,165.7,64.0,51.4,2221,109,3.19,3.4,8.5,90.0,5500.0,24,29,volkswagen,gas,std,two,hatchback,fwd,front,ohc,cuatro-o-menos,mpfi,-0.6952328321601643,-0.6451415758580548,-0.7679709906959058,-0.9814736511700222,-0.6363323432349777,-0.37114312608920963,-0.5181563145165151,0.48371471816756123,-0.3884393560480282,-0.31912390434506893,0.6665372220809308,-0.30982948769962243,-0.20990559191987163,20.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,5.0,9.20833836930551
226,100.4,180.2,66.9,55.1,2661,136,3.19,3.4,8.5,110.0,5500.0,19,24,volkswagen,gas,std,four,sedan,fwd,front,ohc,cinco-seis,mpfi,0.26045078141016464,0.48412389569067193,0.5646338697487383,0.46965622268774704,0.2334264608605149,0.2868616501236707,-0.5181563145165151,0.48371471816756123,-0.3884393560480282,0.19995259204813026,0.6665372220809308,-0.9983394603654501,-0.8981206473948613,20.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,5.0,9.49514330367712
227,100.4,180.2,66.9,55.1,2579,97,3.01,3.4,23.0,68.0,4500.0,33,38,volkswagen,diesel,turbo,four,sedan,fwd,front,ohc,cuatro-o-menos,idi,0.26045078141016464,0.48412389569067193,0.5646338697487383,0.46965622268774704,0.0713350473699913,-0.6635896932949342,-1.078886594754829,0.48371471816756123,3.185588878966351,-0.8901080503775881,-1.3309770541717958,0.9294884630988672,1.0288815079351097,20.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,9.535679435605061
228,100.4,183.1,66.9,55.1,2563,109,3.19,3.4,9.0,88.0,5500.0,25,31,volkswagen,gas,std,four,wagon,fwd,front,ohc,cuatro-o-menos,mpfi,0.26045078141016464,0.7099769900004177,0.5646338697487383,0.46965622268774704,0.03970745449379156,-0.37114312608920963,-0.5181563145165151,0.48371471816756123,-0.26519700311649785,-0.37103155398438886,0.6665372220809308,-0.1721274931664569,0.0653804302701242,20.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,5.0,9.416541202560081
229,104.3,188.8,67.2,56.2,2912,141,3.78,3.15,9.5,114.0,5400.0,23,28,volvo,gas,std,four,sedan,rwd,front,ohc,cuatro-o-menos,mpfi,0.8921738480074988,1.153895140885091,0.7024895449671482,0.90107321221303,0.7295843241058982,0.4087143864593893,1.3197929373757338,-0.26545624440480986,-0.14195465018496756,0.30376789132677007,0.4667857944556581,-0.44753148223278794,-0.34754860301486956,21.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,5.0,9.468078568054892
230,104.3,188.8,67.2,57.5,3034,141,3.78,3.15,9.5,114.0,5400.0,23,28,volvo,gas,std,four,wagon,rwd,front,ohc,cuatro-o-menos,mpfi,0.8921738480074988,1.153895140885091,0.7024895449671482,1.4109296543792718,0.9707447197869211,0.4087143864593893,1.3197929373757338,-0.26545624440480986,-0.14195465018496756,0.30376789132677007,0.4667857944556581,-0.44753148223278794,-0.34754860301486956,21.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,5.0,9.504128762859725
231,104.3,188.8,67.2,56.2,2935,141,3.78,3.15,9.5,114.0,5400.0,24,28,volvo,gas,std,four,sedan,rwd,front,ohc,cuatro-o-menos,mpfi,0.8921738480074988,1.153895140885091,0.7024895449671482,0.90107321221303,0.7750489888654353,0.4087143864593893,1.3197929373757338,-0.26545624440480986,-0.14195465018496756,0.30376789132677007,0.4667857944556581,-0.30982948769962243,-0.34754860301486956,21.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,5.0,9.679406061493943
232,104.3,188.8,67.2,57.5,3042,141,3.78,3.15,9.5,114.0,5400.0,24,28,volvo,gas,std,four,wagon,rwd,front,ohc,cuatro-o-menos,mpfi,0.8921738480074988,1.153895140885091,0.7024895449671482,1.4109296543792718,0.986558516225021,0.4087143864593893,1.3197929373757338,-0.26545624440480986,-0.14195465018496756,0.30376789132677007,0.4667857944556581,-0.30982948769962243,-0.34754860301486956,21.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,5.0,9.71202433782489
233,104.3,188.8,67.2,56.2,3045,130,3.62,3.15,7.5,162.0,5100.0,17,22,volvo,gas,turbo,four,sedan,rwd,front,ohc,cuatro-o-menos,mpfi,0.8921738480074988,1.153895140885091,0.7024895449671482,0.90107321221303,0.9924886898893085,0.1406383665208084,0.821366021608345,-0.26545624440480986,-0.6349240619110889,1.5495514826704482,-0.13246848842015987,-1.273743449431781,-1.173406669584857,21.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,2.0,5.0,9.821192309809298
234,104.3,188.8,67.2,57.5,3157,130,3.62,3.15,7.5,162.0,5100.0,17,22,volvo,gas,turbo,four,wagon,rwd,front,ohc,cuatro-o-menos,mpfi,0.8921738480074988,1.153895140885091,0.7024895449671482,1.4109296543792718,1.2138818400227065,0.1406383665208084,0.821366021608345,-0.26545624440480986,-0.6349240619110889,1.5495514826704482,-0.13246848842015987,-1.273743449431781,-1.173406669584857,21.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,2.0,5.0,9.849559210510572
235,109.1,188.8,68.9,55.5,2952,141,3.78,3.15,9.5,114.0,5400.0,23,28,volvo,gas,std,four,sedan,rwd,front,ohc,cuatro-o-menos,mpfi,1.6696791607426804,1.153895140885091,1.4836717045381462,0.6265351279696674,0.8086533062963975,0.4087143864593893,1.3197929373757338,-0.26545624440480986,-0.14195465018496756,0.30376789132677007,0.4667857944556581,-0.44753148223278794,-0.34754860301486956,21.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,5.0,9.731809155840653
236,109.1,188.8,68.8,55.5,3049,141,3.78,3.15,8.7,160.0,5300.0,19,25,volvo,gas,turbo,four,sedan,rwd,front,ohc,cuatro-o-menos,mpfi,1.6696791607426804,1.153895140885091,1.437719812798672,0.6265351279696674,1.0003955881083584,0.4087143864593893,1.3197929373757338,-0.26545624440480986,-0.33914241487541624,1.4976438330311284,0.26703436683038545,-0.9983394603654501,-0.7604776362998633,21.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,2.0,5.0,9.854559878912704
237,109.1,188.8,68.9,55.5,3012,173,3.58,2.87,8.8,134.0,5500.0,18,23,volvo,gas,std,four,sedan,rwd,front,ohcv,cinco-seis,mpfi,1.6696791607426804,1.153895140885091,1.4836717045381462,0.6265351279696674,0.9272567795821466,1.188571899007988,0.6967592926664975,-1.104527722485865,-0.3144939442891098,0.8228443877199693,0.6665372220809308,-1.1360414548986155,-1.035763658489859,21.0,1.0,0.0,0.0,3.0,2.0,0.0,5.0,3.0,5.0,9.975110296209095
238,109.1,188.8,68.9,55.5,3217,145,3.01,3.4,23.0,106.0,4800.0,26,27,volvo,diesel,turbo,four,sedan,rwd,front,ohc,cinco-seis,idi,1.6696791607426804,1.153895140885091,1.4836717045381462,0.6265351279696674,1.3324853133084555,0.5061965755279642,-1.078886594754829,0.48371471816756123,3.185588878966351,0.09613729276949042,-0.7317227712959778,-0.034425498633291376,-0.4851916141098675,21.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,10.019936365179374
239,109.1,188.8,68.9,55.5,3062,141,3.78,3.15,9.5,114.0,5400.0,19,25,volvo,gas,turbo,four,sedan,rwd,front,ohc,cuatro-o-menos,mpfi,1.6696791607426804,1.153895140885091,1.4836717045381462,0.6265351279696674,1.0260930073202708,0.4087143864593893,1.3197929373757338,-0.26545624440480986,-0.14195465018496756,0.30376789132677007,0.4667857944556581,-0.9983394603654501,-0.7604776362998633,21.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,2.0,5.0,10.026810768568128
